2026-03-10T12:01:09Z,57c2449ca649,trial,0,ok,2.334808588027954,graph,clip_dino,0.27547650794153833,0.7245234920584617,,,,0.0033496040893752402,32,0.17034154716308847,0.5693539808678304,1e-06,25,2.334808588027954,2.334808588027954,1.9929258823394775,0.545015811920166,"[1.6256506443023682, 1.646344780921936, 1.6849110126495361, 1.7206435203552246, 1.7466766834259033, 1.776865839958191, 1.7995538711547852, 1.8296475410461426, 1.8653466701507568, 1.8899644613265991, 1.9401696920394897, 1.982155442237854, 2.0142972469329834, 2.0431690216064453, 2.075070381164551, 2.1014273166656494, 2.136627674102783, 2.1676113605499268, 2.1887502670288086, 2.204291820526123, 2.217076539993286, 2.2459731101989746, 2.275491714477539, 2.3106236457824707, 2.334808588027954]",
2026-03-10T12:01:12Z,57c2449ca649,trial,1,ok,2.4997286796569824,graph,clip_dino,0.890040395390136,0.10995960460986398,,,,0.0012452374756347698,30,2.835308298812533,2.662574245215505,1e-06,25,2.4997286796569824,2.4997286796569824,2.0907771587371826,0.15104210376739502,"[1.625650405883789, 1.641563892364502, 1.6974437236785889, 1.7516441345214844, 1.7818584442138672, 1.8252112865447998, 1.8631045818328857, 1.9051661491394043, 1.9490320682525635, 1.974029541015625, 2.0373244285583496, 2.095607280731201, 2.135192394256592, 2.160506248474121, 2.191349506378174, 2.2311758995056152, 2.272425889968872, 2.31003737449646, 2.33359694480896, 2.3421669006347656, 2.351175546646118, 2.393726110458374, 2.429539203643799, 2.47116756439209, 2.4997286796569824]",
2026-03-10T12:01:16Z,57c2449ca649,trial,2,ok,2.6999659538269043,graph,clip_dino,0.3419812716956394,0.6580187283043606,,,,0.0031158173501005535,12,21.206637518118676,0.06384894283051462,1e-06,25,2.6999659538269043,2.6999659538269043,2.250528335571289,0.09705212712287903,"[1.6256506443023682, 1.6333775520324707, 1.683912754058838, 1.7982324361801147, 1.8451071977615356, 1.9253287315368652, 1.9830749034881592, 2.050262689590454, 2.1215438842773438, 2.1476941108703613, 2.2373571395874023, 2.3240811824798584, 2.3715648651123047, 2.3961610794067383, 2.411245584487915, 2.462433099746704, 2.4907703399658203, 2.53765869140625, 2.542701482772827, 2.5437912940979004, 2.531482696533203, 2.5932769775390625, 2.6315674781799316, 2.6749629974365234, 2.6999659538269043]",
2026-03-10T12:01:20Z,57c2449ca649,trial,3,ok,2.4157378673553467,graph,clip_dino,0.4560541142108684,0.5439458857891316,,,,0.006649022196151401,14,6.41375930289395,5.422306282140324,1e-06,25,2.4157378673553467,2.4157378673553467,2.071788787841797,0.14645728468894958,"[1.6256505250930786, 1.6435670852661133, 1.6971776485443115, 1.7566115856170654, 1.782859444618225, 1.8294169902801514, 1.8690087795257568, 1.908740520477295, 1.9523594379425049, 1.9697157144546509, 2.0513129234313965, 2.108874797821045, 2.1438310146331787, 2.163644313812256, 2.1834516525268555, 2.2189724445343018, 2.2522411346435547, 2.277806520462036, 2.291069269180298, 2.2885475158691406, 2.2865285873413086, 2.3266282081604004, 2.358407974243164, 2.39255952835083, 2.4157378673553467]",
2026-03-10T12:01:25Z,57c2449ca649,trial,4,ok,2.7120957374572754,graph,clip_dino,0.12447445403377388,0.8755255459662261,,,,0.0008745424231769706,10,4.708216571237801,0.16557545927813924,1e-06,25,2.7120957374572754,2.7120957374572754,2.217550754547119,0.21737423539161682,"[1.6256505250930786, 1.641524076461792, 1.6917283535003662, 1.793774962425232, 1.8384089469909668, 1.8867878913879395, 1.9197717905044556, 1.9623119831085205, 2.0388870239257812, 2.0798065662384033, 2.1723155975341797, 2.2595295906066895, 2.3078653812408447, 2.3390865325927734, 2.3726933002471924, 2.408813953399658, 2.449733257293701, 2.486217498779297, 2.5063698291778564, 2.5339529514312744, 2.5344605445861816, 2.5817174911499023, 2.6124138832092285, 2.6828489303588867, 2.7120957374572754]",
2026-03-10T12:01:30Z,57c2449ca649,trial,5,ok,2.4396071434020996,graph,clip_dino,0.8734926156171888,0.12650738438281117,,,,0.0009938120779361668,5,1.6754910275337689,1.5975434344490738,1e-06,25,2.4396071434020996,2.4396071434020996,2.0913453102111816,0.4158039093017578,"[1.6256505250930786, 1.6493029594421387, 1.7159416675567627, 1.7708991765975952, 1.79262113571167, 1.8432468175888062, 1.8869166374206543, 1.9198176860809326, 1.983839511871338, 1.9984147548675537, 2.063817024230957, 2.128666877746582, 2.156442642211914, 2.168731927871704, 2.1935338973999023, 2.2265663146972656, 2.285353422164917, 2.3047986030578613, 2.331155776977539, 2.3140735626220703, 2.3161964416503906, 2.3572988510131836, 2.3854284286499023, 2.425313949584961, 2.4396071434020996]",
2026-03-10T12:01:37Z,57c2449ca649,trial,6,ok,2.710096836090088,graph,clip_dino,0.8035065273510372,0.19649347264896277,,,,0.011609426028682592,19,1.6412565773718508,0.1846340561296713,1e-06,25,2.710096836090088,2.710096836090088,2.2359559535980225,0.26635560393333435,"[1.6256505250930786, 1.6378458738327026, 1.7074501514434814, 1.801398515701294, 1.8379402160644531, 1.9090099334716797, 1.9645359516143799, 2.022984504699707, 2.0871524810791016, 2.1070995330810547, 2.200019121170044, 2.276825428009033, 2.328096389770508, 2.3550751209259033, 2.38059401512146, 2.433040142059326, 2.4712729454040527, 2.5207839012145996, 2.5371737480163574, 2.539356231689453, 2.5360872745513916, 2.5940072536468506, 2.6346840858459473, 2.6807193756103516, 2.710096836090088]",
2026-03-10T12:01:40Z,57c2449ca649,trial,7,ok,2.484551191329956,graph,clip_dino,0.5064226245598669,0.49357737544013314,,,,0.007045463828381569,18,0.3460148911525001,0.49291435915240206,1e-06,25,2.484551191329956,2.484551191329956,2.103666067123413,0.529384434223175,"[1.6256506443023682, 1.642560362815857, 1.7068500518798828, 1.7679193019866943, 1.7950901985168457, 1.8452937602996826, 1.8841421604156494, 1.9259642362594604, 1.9753875732421875, 1.9937622547149658, 2.0719287395477295, 2.131371021270752, 2.167055130004883, 2.192274332046509, 2.2137560844421387, 2.2497408390045166, 2.2898168563842773, 2.3244757652282715, 2.341097593307495, 2.345435857772827, 2.348109245300293, 2.3886687755584717, 2.4210355281829834, 2.459713935852051, 2.484551191329956]",
2026-03-10T12:01:42Z,57c2449ca649,trial,8,ok,2.6740641593933105,graph,clip_dino,0.8519430885671622,0.14805691143283783,,,,0.002101248678046875,4,0.4447974853683111,0.14588237412023194,1e-06,25,2.6740641593933105,2.6740641593933105,2.241197347640991,1.0416622161865234,"[1.6256505250930786, 1.6477432250976562, 1.7315059900283813, 1.8192126750946045, 1.8473165035247803, 1.9233745336532593, 1.9930930137634277, 2.0316429138183594, 2.1316561698913574, 2.139742136001587, 2.2488350868225098, 2.3087520599365234, 2.3303656578063965, 2.338494300842285, 2.3711001873016357, 2.4191153049468994, 2.495710849761963, 2.509763717651367, 2.5482301712036133, 2.5282299518585205, 2.521855592727661, 2.5744428634643555, 2.607511281967163, 2.662527561187744, 2.6740641593933105]",
2026-03-10T12:01:44Z,57c2449ca649,trial,9,ok,2.0261616706848145,graph,clip_dino,0.26210137782928977,0.7378986221707102,,,,0.010989164673818972,25,16.733873395906283,0.0767158054579591,1e-06,25,2.0261616706848145,2.0261616706848145,1.8345019817352295,0.07725312560796738,"[1.6256506443023682, 1.6306300163269043, 1.6455373764038086, 1.6682201623916626, 1.687362551689148, 1.7057344913482666, 1.725327730178833, 1.7507284879684448, 1.7704014778137207, 1.7883036136627197, 1.8073103427886963, 1.8354768753051758, 1.8552651405334473, 1.867729663848877, 1.8880510330200195, 1.9066438674926758, 1.9159467220306396, 1.928136944770813, 1.9392879009246826, 1.9484503269195557, 1.9526443481445312, 1.9790141582489014, 1.9993667602539062, 2.0151662826538086, 2.0261616706848145]",
